Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,Race
0 days 01:08:21.456000,RIC,3,0 days 00:01:38.704000,5.0,1.0,,,0 days 00:00:30.980000,0 days 00:00:43.200000,0 days 00:00:24.524000,0 days 01:07:13.753000,0 days 01:07:56.953000,0 days 01:08:21.477000,232.0,239.0,284.0,306.0,False,SOFT,8.0,False,RB,0 days 01:06:42.752000,2024-03-02 15:10:25.183,1,15.0,False,,False,True,bahrain_2024
0 days 01:10:00.145000,RIC,3,0 days 00:01:38.689000,6.0,1.0,,,0 days 00:00:31.046000,0 days 00:00:43.099000,0 days 00:00:24.544000,0 days 01:08:52.523000,0 days 01:09:35.622000,0 days 01:10:00.166000,232.0,248.0,279.0,306.0,False,SOFT,9.0,False,RB,0 days 01:08:21.456000,2024-03-02 15:12:03.887,1,15.0,False,,False,True,bahrain_2024
0 days 01:11:39.338000,RIC,3,0 days 00:01:39.193000,7.0,1.0,,,0 days 00:00:31.372000,0 days 00:00:43.289000,0 days 00:00:24.532000,0 days 01:10:31.538000,0 days 01:11:14.827000,0 days 01:11:39.359000,233.0,246.0,283.0,294.0,False,SOFT,10.0,False,RB,0 days 01:10:00.145000,2024-03-02 15:13:42.576,1,15.0,False,,False,True,bahrain_2024
0 days 01:13:18.867000,RIC,3,0 days 00:01:39.529000,8.0,1.0,,,0 days 00:00:31.254000,0 days 00:00:43.578000,0 days 00:00:24.697000,0 days 01:12:10.613000,0 days 01:12:54.191000,0 days 01:13:18.888000,232.0,250.0,284.0,312.0,False,SOFT,11.0,False,RB,0 days 01:11:39.338000,2024-03-02 15:15:21.769,1,15.0,False,,False,True,bahrain_2024
0 days 01:14:58.205000,RIC,3,0 days 00:01:39.338000,9.0,1.0,,,0 days 00:00:31.173000,0 days 00:00:43.519000,0 days 00:00:24.646000,0 days 01:13:50.061000,0 days 01:14:33.580000,0 days 01:14:58.226000,233.0,245.0,283.0,311.0,False,SOFT,12.0,False,RB,0 days 01:13:18.867000,2024-03-02 15:17:01.298,1,14.0,False,,False,True,bahrain_2024
0 days 01:18:16.020000,RIC,3,0 days 00:01:39.033000,11.0,1.0,,,0 days 00:00:31.472000,0 days 00:00:43.080000,0 days 00:00:24.481000,0 days 01:17:08.480000,0 days 01:17:51.560000,0 days 01:18:16.041000,233.0,251.0,276.0,292.0,False,SOFT,14.0,False,RB,0 days 01:16:36.987000,2024-03-02 15:20:19.418,1,13.0,False,,False,True,bahrain_2024
0 days 01:19:54.913000,RIC,3,0 days 00:01:38.893000,12.0,1.0,,,0 days 00:00:31.451000,0 days 00:00:42.949000,0 days 00:00:24.493000,0 days 01:18:47.492000,0 days 01:19:30.441000,0 days 01:19:54.934000,231.0,250.0,277.0,292.0,False,SOFT,15.0,False,RB,0 days 01:18:16.020000,2024-03-02 15:21:58.451,1,10.0,False,,False,True,bahrain_2024
0 days 01:25:13.564000,RIC,3,0 days 00:01:37.070000,15.0,2.0,,,0 days 00:00:31.083000,0 days 00:00:42.053000,0 days 00:00:23.934000,0 days 01:24:07.598000,0 days 01:24:49.651000,0 days 01:25:13.585000,235.0,253.0,278.0,299.0,True,HARD,2.0,True,RB,0 days 01:23:36.494000,2024-03-02 15:27:18.925,1,16.0,False,,False,True,bahrain_2024
0 days 01:26:50.740000,RIC,3,0 days 00:01:37.176000,16.0,2.0,,,0 days 00:00:30.966000,0 days 00:00:42.237000,0 days 00:00:23.973000,0 days 01:25:44.551000,0 days 01:26:26.788000,0 days 01:26:50.761000,234.0,248.0,279.0,298.0,False,HARD,3.0,True,RB,0 days 01:25:13.564000,2024-03-02 15:28:55.995,1,16.0,False,,False,True,bahrain_2024
0 days 01:28:28.030000,RIC,3,0 days 00:01:37.290000,17.0,2.0,,,0 days 00:00:30.789000,0 days 00:00:42.420000,0 days 00:00:24.081000,0 days 01:27:21.550000,0 days 01:28:03.970000,0 days 01:28:28.051000,235.0,252.0,279.0,302.0,False,HARD,4.0,True,RB,0 days 01:26:50.740000,2024-03-02 15:30:33.171,1,16.0,False,,False,True,bahrain_2024
0 days 01:30:05.730000,RIC,3,0 days 00:01:37.700000,18.0,2.0,,,0 days 00:00:30.949000,0 days 00:00:42.517000,0 days 00:00:24.234000,0 days 01:28:59,0 days 01:29:41.517000,0 days 01:30:05.751000,234.0,251.0,283.0,298.0,False,HARD,5.0,True,RB,0 days 01:28:28.030000,2024-03-02 15:32:10.461,1,16.0,False,,False,True,bahrain_2024
0 days 01:31:44.080000,RIC,3,0 days 00:01:38.350000,19.0,2.0,,,0 days 00:00:31.051000,0 days 00:00:42.983000,0 days 00:00:24.316000,0 days 01:30:36.802000,0 days 01:31:19.785000,0 days 01:31:44.101000,234.0,252.0,279.0,303.0,False,HARD,6.0,True,RB,0 days 01:30:05.730000,2024-03-02 15:33:48.161,1,16.0,False,,False,True,bahrain_2024
0 days 01:33:21.945000,RIC,3,0 days 00:01:37.865000,20.0,2.0,,,0 days 00:00:31.036000,0 days 00:00:42.538000,0 days 00:00:24.291000,0 days 01:32:15.137000,0 days 01:32:57.675000,0 days 01:33:21.966000,234.0,254.0,284.0,299.0,False,HARD,7.0,True,RB,0 days 01:31:44.080000,2024-03-02 15:35:26.511,1,16.0,False,,False,True,bahrain_2024
0 days 01:34:59.337000,RIC,3,0 days 00:01:37.392000,21.0,2.0,,,0 days 00:00:30.941000,0 days 00:00:42.318000,0 days 00:00:24.133000,0 days 01:33:52.907000,0 days 01:34:35.225000,0 days 01:34:59.358000,235.0,254.0,278.0,312.0,False,HARD,8.0,True,RB,0 days 01:33:21.945000,2024-03-02 15:37:04.376,1,15.0,False,,False,True,bahrain_2024
0 days 01:36:37.087000,RIC,3,0 days 00:01:37.750000,22.0,2.0,,,0 days 00:00:31.102000,0 days 00:00:42.461000,0 days 00:00:24.187000,0 days 01:35:30.460000,0 days 01:36:12.921000,0 days 01:36:37.108000,234.0,253.0,278.0,296.0,False,HARD,9.0,True,RB,0 days 01:34:59.337000,2024-03-02 15:38:41.768,1,15.0,False,,False,True,bahrain_2024
0 days 01:38:14.859000,RIC,3,0 days 00:01:37.772000,23.0,2.0,,,0 days 00:00:31.019000,0 days 00:00:42.572000,0 days 00:00:24.181000,0 days 01:37:08.127000,0 days 01:37:50.699000,0 days 01:38:14.880000,235.0,249.0,279.0,295.0,False,HARD,10.0,True,RB,0 days 01:36:37.087000,2024-03-02 15:40:19.518,1,15.0,False,,False,True,bahrain_2024
0 days 01:39:52.625000,RIC,3,0 days 00:01:37.766000,24.0,2.0,,,0 days 00:00:30.983000,0 days 00:00:42.559000,0 days 00:00:24.224000,0 days 01:38:45.863000,0 days 01:39:28.422000,0 days 01:39:52.646000,235.0,249.0,279.0,301.0,False,HARD,11.0,True,RB,0 days 01:38:14.859000,2024-03-02 15:41:57.290,1,15.0,False,,False,True,bahrain_2024
0 days 01:41:30.598000,RIC,3,0 days 00:01:37.973000,25.0,2.0,,,0 days 00:00:31.017000,0 days 00:00:42.663000,0 days 00:00:24.293000,0 days 01:40:23.663000,0 days 01:41:06.326000,0 days 01:41:30.619000,235.0,255.0,280.0,306.0,False,HARD,12.0,True,RB,0 days 01:39:52.625000,2024-03-02 15:43:35.056,1,15.0,False,,False,True,bahrain_2024
0 days 01:43:08.627000,RIC,3,0 days 00:01:38.029000,26.0,2.0,,,0 days 00:00:30.982000,0 days 00:00:42.682000,0 days 00:00:24.365000,0 days 01:42:01.601000,0 days 01:42:44.283000,0 days 01:43:08.648000,235.0,257.0,279.0,302.0,False,HARD,13.0,True,RB,0 days 01:41:30.598000,2024-03-02 15:45:13.029,1,15.0,False,,False,True,bahrain_2024
0 days 01:44:46.779000,RIC,3,0 days 00:01:38.152000,27.0,2.0,,,0 days 00:00:31.268000,0 days 00:00:42.576000,0 days 00:00:24.308000,0 days 01:43:39.916000,0 days 01:44:22.492000,0 days 01:44:46.800000,235.0,259.0,280.0,303.0,False,HARD,14.0,True,RB,0 days 01:43:08.627000,2024-03-02 15:46:51.058,1,15.0,False,,False,True,bahrain_2024
0 days 01:46:24.824000,RIC,3,0 days 00:01:38.045000,28.0,2.0,,,0 days 00:00:31.076000,0 days 00:00:42.660000,0 days 00:00:24.309000,0 days 01:45:17.876000,0 days 01:46:00.536000,0 days 01:46:24.845000,235.0,259.0,280.0,306.0,False,HARD,15.0,True,RB,0 days 01:44:46.779000,2024-03-02 15:48:29.210,1,14.0,False,,False,True,bahrain_2024
0 days 01:48:02.784000,RIC,3,0 days 00:01:37.960000,29.0,2.0,,,0 days 00:00:31.066000,0 days 00:00:42.637000,0 days 00:00:24.257000,0 days 01:46:55.911000,0 days 01:47:38.548000,0 days 01:48:02.805000,235.0,257.0,280.0,306.0,False,HARD,16.0,True,RB,0 days 01:46:24.824000,2024-03-02 15:50:07.255,1,13.0,False,,False,True,bahrain_2024
0 days 01:49:40.762000,RIC,3,0 days 00:01:37.978000,30.0,2.0,,,0 days 00:00:31.075000,0 days 00:00:42.576000,0 days 00:00:24.327000,0 days 01:48:33.880000,0 days 01:49:16.456000,0 days 01:49:40.783000,235.0,259.0,280.0,307.0,False,HARD,17.0,True,RB,0 days 01:48:02.784000,2024-03-02 15:51:45.215,1,13.0,False,,False,True,bahrain_2024
0 days 01:51:18.916000,RIC,3,0 days 00:01:38.154000,31.0,2.0,,,0 days 00:00:31.167000,0 days 00:00:42.688000,0 days 00:00:24.299000,0 days 01:50:11.950000,0 days 01:50:54.638000,0 days 01:51:18.937000,235.0,255.0,281.0,305.0,False,HARD,18.0,True,RB,0 days 01:49:40.762000,2024-03-02 15:53:23.193,1,13.0,False,,False,True,bahrain_2024
0 days 01:52:56.941000,RIC,3,0 days 00:01:38.025000,32.0,2.0,,,0 days 00:00:31.075000,0 days 00:00:42.662000,0 days 00:00:24.288000,0 days 01:51:50.012000,0 days 01:52:32.674000,0 days 01:52:56.962000,234.0,256.0,280.0,307.0,False,HARD,19.0,True,RB,0 days 01:51:18.916000,2024-03-02 15:55:01.347,1,12.0,False,,False,True,bahrain_2024
0 days 01:54:35.091000,RIC,3,0 days 00:01:38.150000,33.0,2.0,,,0 days 00:00:31.113000,0 days 00:00:42.690000,0 days 00:00:24.347000,0 days 01:53:28.075000,0 days 01:54:10.765000,0 days 01:54:35.112000,235.0,257.0,280.0,303.0,False,HARD,20.0,True,RB,0 days 01:52:56.941000,2024-03-02 15:56:39.372,1,12.0,False,,False,True,bahrain_2024
0 days 01:56:13.337000,RIC,3,0 days 00:01:38.246000,34.0,2.0,,,0 days 00:00:31.246000,0 days 00:00:42.766000,0 days 00:00:24.234000,0 days 01:55:06.358000,0 days 01:55:49.124000,0 days 01:56:13.358000,235.0,258.0,280.0,303.0,False,HARD,21.0,True,RB,0 days 01:54:35.091000,2024-03-02 15:58:17.522,1,12.0,False,,False,True,bahrain_2024
0 days 02:01:26.090000,RIC,3,0 days 00:01:35.163000,37.0,3.0,,,0 days 00:00:30.422000,0 days 00:00:41.226000,0 days 00:00:23.515000,0 days 02:00:21.370000,0 days 02:01:02.596000,0 days 02:01:26.111000,232.0,251.0,280.0,302.0,True,SOFT,2.0,True,RB,0 days 01:59:50.927000,2024-03-02 16:03:33.358,1,15.0,False,,False,True,bahrain_2024
0 days 02:03:01.550000,RIC,3,0 days 00:01:35.460000,38.0,3.0,,,0 days 00:00:30.496000,0 days 00:00:41.410000,0 days 00:00:23.554000,0 days 02:01:56.607000,0 days 02:02:38.017000,0 days 02:03:01.571000,236.0,253.0,281.0,300.0,False,SOFT,3.0,True,RB,0 days 02:01:26.090000,2024-03-02 16:05:08.521,1,15.0,False,,False,True,bahrain_2024
0 days 02:04:37.025000,RIC,3,0 days 00:01:35.475000,39.0,3.0,,,0 days 00:00:30.559000,0 days 00:00:41.392000,0 days 00:00:23.524000,0 days 02:03:32.130000,0 days 02:04:13.522000,0 days 02:04:37.046000,236.0,252.0,281.0,301.0,False,SOFT,4.0,True,RB,0 days 02:03:01.550000,2024-03-02 16:06:43.981,1,15.0,False,,False,True,bahrain_2024
0 days 02:06:12.603000,RIC,3,0 days 00:01:35.578000,40.0,3.0,,,0 days 00:00:30.490000,0 days 00:00:41.513000,0 days 00:00:23.575000,0 days 02:05:07.536000,0 days 02:05:49.049000,0 days 02:06:12.624000,238.0,249.0,281.0,303.0,False,SOFT,5.0,True,RB,0 days 02:04:37.025000,2024-03-02 16:08:19.456,1,15.0,False,,False,True,bahrain_2024
0 days 02:07:48.247000,RIC,3,0 days 00:01:35.644000,41.0,3.0,,,0 days 00:00:30.564000,0 days 00:00:41.478000,0 days 00:00:23.602000,0 days 02:06:43.188000,0 days 02:07:24.666000,0 days 02:07:48.268000,239.0,256.0,281.0,301.0,False,SOFT,6.0,True,RB,0 days 02:06:12.603000,2024-03-02 16:09:55.034,1,14.0,False,,False,True,bahrain_2024
0 days 02:09:23.585000,RIC,3,0 days 00:01:35.338000,42.0,3.0,,,0 days 00:00:30.484000,0 days 00:00:41.238000,0 days 00:00:23.616000,0 days 02:08:18.752000,0 days 02:08:59.990000,0 days 02:09:23.606000,237.0,255.0,280.0,302.0,False,SOFT,7.0,True,RB,0 days 02:07:48.247000,2024-03-02 16:11:30.678,1,14.0,False,,False,True,bahrain_2024
0 days 02:10:59.145000,RIC,3,0 days 00:01:35.560000,43.0,3.0,,,0 days 00:00:30.537000,0 days 00:00:41.389000,0 days 00:00:23.634000,0 days 02:09:54.143000,0 days 02:10:35.532000,0 days 02:10:59.166000,237.0,255.0,280.0,302.0,False,SOFT,8.0,True,RB,0 days 02:09:23.585000,2024-03-02 16:13:06.016,1,14.0,False,,False,True,bahrain_2024
0 days 02:12:34.635000,RIC,3,0 days 00:01:35.490000,44.0,3.0,,,0 days 00:00:30.541000,0 days 00:00:41.290000,0 days 00:00:23.659000,0 days 02:11:29.707000,0 days 02:12:10.997000,0 days 02:12:34.656000,238.0,259.0,280.0,301.0,False,SOFT,9.0,True,RB,0 days 02:10:59.145000,2024-03-02 16:14:41.576,1,14.0,False,,False,True,bahrain_2024
0 days 02:14:10.205000,RIC,3,0 days 00:01:35.570000,45.0,3.0,,,0 days 00:00:30.497000,0 days 00:00:41.402000,0 days 00:00:23.671000,0 days 02:13:05.153000,0 days 02:13:46.555000,0 days 02:14:10.226000,237.0,256.0,281.0,303.0,False,SOFT,10.0,True,RB,0 days 02:12:34.635000,2024-03-02 16:16:17.066,1,14.0,False,,False,True,bahrain_2024
0 days 02:15:45.712000,RIC,3,0 days 00:01:35.507000,46.0,3.0,,,0 days 00:00:30.443000,0 days 00:00:41.378000,0 days 00:00:23.686000,0 days 02:14:40.669000,0 days 02:15:22.047000,0 days 02:15:45.733000,237.0,257.0,281.0,304.0,False,SOFT,11.0,True,RB,0 days 02:14:10.205000,2024-03-02 16:17:52.636,1,14.0,False,,False,True,bahrain_2024
0 days 02:17:21.543000,RIC,3,0 days 00:01:35.831000,47.0,3.0,,,0 days 00:00:30.566000,0 days 00:00:41.534000,0 days 00:00:23.731000,0 days 02:16:16.299000,0 days 02:16:57.833000,0 days 02:17:21.564000,237.0,257.0,282.0,302.0,False,SOFT,12.0,True,RB,0 days 02:15:45.712000,2024-03-02 16:19:28.143,1,14.0,False,,False,True,bahrain_2024
0 days 02:18:57.779000,RIC,3,0 days 00:01:36.236000,48.0,3.0,,,0 days 00:00:30.638000,0 days 00:00:41.744000,0 days 00:00:23.854000,0 days 02:17:52.202000,0 days 02:18:33.946000,0 days 02:18:57.800000,237.0,260.0,283.0,304.0,False,SOFT,13.0,True,RB,0 days 02:17:21.543000,2024-03-02 16:21:03.974,1,14.0,False,,False,True,bahrain_2024
0 days 02:20:34.221000,RIC,3,0 days 00:01:36.442000,49.0,3.0,,,0 days 00:00:30.630000,0 days 00:00:41.795000,0 days 00:00:24.017000,0 days 02:19:28.430000,0 days 02:20:10.225000,0 days 02:20:34.242000,237.0,260.0,287.0,306.0,False,SOFT,14.0,True,RB,0 days 02:18:57.779000,2024-03-02 16:22:40.210,1,14.0,False,,False,True,bahrain_2024
0 days 02:22:10.830000,RIC,3,0 days 00:01:36.609000,50.0,3.0,,,0 days 00:00:30.398000,0 days 00:00:42.122000,0 days 00:00:24.089000,0 days 02:21:04.640000,0 days 02:21:46.762000,0 days 02:22:10.851000,238.0,259.0,288.0,321.0,False,SOFT,15.0,True,RB,0 days 02:20:34.221000,2024-03-02 16:24:16.652,1,14.0,False,,False,True,bahrain_2024
0 days 02:23:47.933000,RIC,3,0 days 00:01:37.103000,51.0,3.0,,,0 days 00:00:30.775000,0 days 00:00:42.193000,0 days 00:00:24.135000,0 days 02:22:41.626000,0 days 02:23:23.819000,0 days 02:23:47.954000,238.0,256.0,288.0,323.0,False,SOFT,16.0,True,RB,0 days 02:22:10.830000,2024-03-02 16:25:53.261,1,14.0,True,TRACK LIMITS AT TURN 13 LAP 51 ,False,True,bahrain_2024
0 days 02:25:25.462000,RIC,3,0 days 00:01:37.529000,52.0,3.0,,,0 days 00:00:30.569000,0 days 00:00:41.854000,0 days 00:00:25.106000,0 days 02:24:18.523000,0 days 02:25:00.377000,0 days 02:25:25.483000,237.0,243.0,289.0,319.0,False,SOFT,17.0,True,RB,0 days 02:23:47.933000,2024-03-02 16:27:30.364,1,13.0,False,,False,True,bahrain_2024
0 days 02:27:02.207000,RIC,3,0 days 00:01:36.745000,53.0,3.0,,,0 days 00:00:30.797000,0 days 00:00:41.954000,0 days 00:00:23.994000,0 days 02:25:56.280000,0 days 02:26:38.234000,0 days 02:27:02.228000,237.0,263.0,289.0,294.0,False,SOFT,18.0,True,RB,0 days 02:25:25.462000,2024-03-02 16:29:07.893,1,13.0,False,,False,True,bahrain_2024
0 days 02:28:38.868000,RIC,3,0 days 00:01:36.661000,54.0,3.0,,,0 days 00:00:30.374000,0 days 00:00:42.197000,0 days 00:00:24.090000,0 days 02:27:32.602000,0 days 02:28:14.799000,0 days 02:28:38.889000,238.0,258.0,288.0,320.0,False,SOFT,19.0,True,RB,0 days 02:27:02.207000,2024-03-02 16:30:44.638,1,13.0,False,,False,True,bahrain_2024
0 days 02:30:16.243000,RIC,3,0 days 00:01:37.375000,55.0,3.0,,,0 days 00:00:30.713000,0 days 00:00:42.581000,0 days 00:00:24.081000,0 days 02:29:09.602000,0 days 02:29:52.183000,0 days 02:30:16.264000,238.0,262.0,288.0,326.0,False,SOFT,20.0,True,RB,0 days 02:28:38.868000,2024-03-02 16:32:21.299,1,13.0,True,TRACK LIMITS AT TURN 4 LAP 55 ,False,True,bahrain_2024
0 days 02:31:53.905000,RIC,3,0 days 00:01:37.662000,56.0,3.0,,,0 days 00:00:30.726000,0 days 00:00:42.755000,0 days 00:00:24.181000,0 days 02:30:46.990000,0 days 02:31:29.745000,0 days 02:31:53.926000,240.0,259.0,284.0,317.0,False,SOFT,21.0,True,RB,0 days 02:30:16.243000,2024-03-02 16:33:58.674,1,13.0,True,TRACK LIMITS AT TURN 4 LAP 56 ,False,True,bahrain_2024
0 days 01:03:22.379000,TSU,22,0 days 00:01:38.689000,2.0,1.0,,,0 days 00:00:31.675000,0 days 00:00:42.717000,0 days 00:00:24.297000,0 days 01:02:15.389000,0 days 01:02:58.106000,0 days 01:03:22.403000,232.0,243.0,285.0,289.0,True,SOFT,2.0,True,RB,0 days 01:01:43.690000,2024-03-02 15:05:26.121,1,10.0,False,,False,True,bahrain_2024
0 days 01:05:00.810000,TSU,22,0 days 00:01:38.431000,3.0,1.0,,,0 days 00:00:30.989000,0 days 00:00:43.073000,0 days 00:00:24.369000,0 days 01:03:53.392000,0 days 01:04:36.465000,0 days 01:05:00.834000,227.0,238.0,284.0,311.0,True,SOFT,3.0,True,RB,0 days 01:03:22.379000,2024-03-02 15:07:04.810,1,10.0,False,,False,True,bahrain_2024
0 days 01:06:39.120000,TSU,22,0 days 00:01:38.310000,4.0,1.0,,,0 days 00:00:31.025000,0 days 00:00:42.992000,0 days 00:00:24.293000,0 days 01:05:31.859000,0 days 01:06:14.851000,0 days 01:06:39.144000,228.0,244.0,284.0,309.0,True,SOFT,4.0,True,RB,0 days 01:05:00.810000,2024-03-02 15:08:43.241,1,10.0,False,,False,True,bahrain_2024
0 days 01:08:17.441000,TSU,22,0 days 00:01:38.321000,5.0,1.0,,,0 days 00:00:31.023000,0 days 00:00:42.980000,0 days 00:00:24.318000,0 days 01:07:10.167000,0 days 01:07:53.147000,0 days 01:08:17.465000,226.0,241.0,284.0,309.0,False,SOFT,5.0,True,RB,0 days 01:06:39.120000,2024-03-02 15:10:21.551,1,10.0,False,,False,True,bahrain_2024
0 days 01:09:55.802000,TSU,22,0 days 00:01:38.361000,6.0,1.0,,,0 days 00:00:31.132000,0 days 00:00:42.949000,0 days 00:00:24.280000,0 days 01:08:48.597000,0 days 01:09:31.546000,0 days 01:09:55.826000,228.0,242.0,284.0,306.0,False,SOFT,6.0,True,RB,0 days 01:08:17.441000,2024-03-02 15:11:59.872,1,10.0,False,,False,True,bahrain_2024
0 days 01:11:34.166000,TSU,22,0 days 00:01:38.364000,7.0,1.0,,,0 days 00:00:31.121000,0 days 00:00:42.887000,0 days 00:00:24.356000,0 days 01:10:26.947000,0 days 01:11:09.834000,0 days 01:11:34.190000,229.0,244.0,278.0,305.0,False,SOFT,7.0,True,RB,0 days 01:09:55.802000,2024-03-02 15:13:38.233,1,10.0,False,,False,True,bahrain_2024
0 days 01:13:12.679000,TSU,22,0 days 00:01:38.513000,8.0,1.0,,,0 days 00:00:31.298000,0 days 00:00:42.871000,0 days 00:00:24.344000,0 days 01:12:05.488000,0 days 01:12:48.359000,0 days 01:13:12.703000,228.0,249.0,278.0,303.0,False,SOFT,8.0,True,RB,0 days 01:11:34.166000,2024-03-02 15:15:16.597,1,10.0,False,,False,True,bahrain_2024
0 days 01:14:51.233000,TSU,22,0 days 00:01:38.554000,9.0,1.0,,,0 days 00:00:31.329000,0 days 00:00:42.861000,0 days 00:00:24.364000,0 days 01:13:44.032000,0 days 01:14:26.893000,0 days 01:14:51.257000,229.0,246.0,278.0,297.0,False,SOFT,9.0,True,RB,0 days 01:13:12.679000,2024-03-02 15:16:55.110,1,10.0,False,,False,True,bahrain_2024
0 days 01:18:08.944000,TSU,22,0 days 00:01:38.799000,11.0,1.0,,,0 days 00:00:31.342000,0 days 00:00:43.015000,0 days 00:00:24.442000,0 days 01:17:01.511000,0 days 01:17:44.526000,0 days 01:18:08.968000,229.0,249.0,278.0,302.0,False,SOFT,11.0,True,RB,0 days 01:16:30.145000,2024-03-02 15:20:12.576,1,10.0,False,,False,True,bahrain_2024
0 days 01:19:47.713000,TSU,22,0 days 00:01:38.769000,12.0,1.0,,,0 days 00:00:31.398000,0 days 00:00:43.001000,0 days 00:00:24.370000,0 days 01:18:40.366000,0 days 01:19:23.367000,0 days 01:19:47.737000,227.0,246.0,278.0,299.0,False,SOFT,12.0,True,RB,0 days 01:18:08.944000,2024-03-02 15:21:51.375,1,8.0,False,,False,True,bahrain_2024
0 days 01:21:26.573000,TSU,22,0 days 00:01:38.860000,13.0,1.0,,,0 days 00:00:31.511000,0 days 00:00:42.985000,0 days 00:00:24.364000,0 days 01:20:19.248000,0 days 01:21:02.233000,0 days 01:21:26.597000,232.0,248.0,277.0,294.0,False,SOFT,13.0,True,RB,0 days 01:19:47.713000,2024-03-02 15:23:30.144,1,5.0,False,,False,True,bahrain_2024
0 days 01:26:44.815000,TSU,22,0 days 00:01:37.516000,16.0,2.0,,,0 days 00:00:30.895000,0 days 00:00:42.677000,0 days 00:00:23.944000,0 days 01:25:38.218000,0 days 01:26:20.895000,0 days 01:26:44.839000,229.0,253.0,288.0,300.0,True,HARD,2.0,True,RB,0 days 01:25:07.299000,2024-03-02 15:28:49.730,1,12.0,False,,False,True,bahrain_2024
0 days 01:28:22.297000,TSU,22,0 days 00:01:37.482000,17.0,2.0,,,0 days 00:00:30.908000,0 days 00:00:42.625000,0 days 00:00:23.949000,0 days 01:27:15.747000,0 days 01:27:58.372000,0 days 01:28:22.321000,223.0,241.0,280.0,320.0,True,HARD,3.0,True,RB,0 days 01:26:44.815000,2024-03-02 15:30:27.246,1,11.0,False,,False,True,bahrain_2024
0 days 01:29:59.656000,TSU,22,0 days 00:01:37.359000,18.0,2.0,,,0 days 00:00:30.973000,0 days 00:00:42.336000,0 days 00:00:24.050000,0 days 01:28:53.294000,0 days 01:29:35.630000,0 days 01:29:59.680000,229.0,249.0,280.0,304.0,True,HARD,4.0,True,RB,0 days 01:28:22.297000,2024-03-02 15:32:04.728,1,11.0,False,,False,True,bahrain_2024
0 days 01:31:37.052000,TSU,22,0 days 00:01:37.396000,19.0,2.0,,,0 days 00:00:31.096000,0 days 00:00:42.262000,0 days 00:00:24.038000,0 days 01:30:30.776000,0 days 01:31:13.038000,0 days 01:31:37.076000,229.0,257.0,280.0,305.0,False,HARD,5.0,True,RB,0 days 01:29:59.656000,2024-03-02 15:33:42.087,1,11.0,False,,False,True,bahrain_2024
0 days 01:33:14.818000,TSU,22,0 days 00:01:37.766000,20.0,2.0,,,0 days 00:00:31.229000,0 days 00:00:42.359000,0 days 00:00:24.178000,0 days 01:32:08.305000,0 days 01:32:50.664000,0 days 01:33:14.842000,230.0,249.0,280.0,299.0,False,HARD,6.0,True,RB,0 days 01:31:37.052000,2024-03-02 15:35:19.483,1,11.0,False,,False,True,bahrain_2024
0 days 01:34:52.595000,TSU,22,0 days 00:01:37.777000,21.0,2.0,,,0 days 00:00:31.144000,0 days 00:00:42.570000,0 days 00:00:24.063000,0 days 01:33:45.986000,0 days 01:34:28.556000,0 days 01:34:52.619000,228.0,251.0,280.0,301.0,False,HARD,7.0,True,RB,0 days 01:33:14.818000,2024-03-02 15:36:57.249,1,11.0,False,,False,True,bahrain_2024
0 days 01:36:30.432000,TSU,22,0 days 00:01:37.837000,22.0,2.0,,,0 days 00:00:31.173000,0 days 00:00:42.531000,0 days 00:00:24.133000,0 days 01:35:23.792000,0 days 01:36:06.323000,0 days 01:36:30.456000,231.0,256.0,280.0,298.0,False,HARD,8.0,True,RB,0 days 01:34:52.595000,2024-03-02 15:38:35.026,1,11.0,False,,False,True,bahrain_2024
0 days 01:38:08.103000,TSU,22,0 days 00:01:37.671000,23.0,2.0,,,0 days 00:00:31.096000,0 days 00:00:42.405000,0 days 00:00:24.170000,0 days 01:37:01.552000,0 days 01:37:43.957000,0 days 01:38:08.127000,230.0,257.0,280.0,301.0,False,HARD,9.0,True,RB,0 days 01:36:30.432000,2024-03-02 15:40:12.863,1,11.0,False,,False,True,bahrain_2024
0 days 01:39:45.737000,TSU,22,0 days 00:01:37.634000,24.0,2.0,,,0 days 00:00:31.145000,0 days 00:00:42.276000,0 days 00:00:24.213000,0 days 01:38:39.272000,0 days 01:39:21.548000,0 days 01:39:45.761000,229.0,257.0,284.0,302.0,False,HARD,10.0,True,RB,0 days 01:38:08.103000,2024-03-02 15:41:50.534,1,11.0,False,,False,True,bahrain_2024
0 days 01:41:23.588000,TSU,22,0 days 00:01:37.851000,25.0,2.0,,,0 days 00:00:31.050000,0 days 00:00:42.613000,0 days 00:00:24.188000,0 days 01:40:16.811000,0 days 01:40:59.424000,0 days 01:41:23.612000,228.0,260.0,286.0,315.0,False,HARD,11.0,True,RB,0 days 01:39:45.737000,2024-03-02 15:43:28.168,1,11.0,False,,False,True,bahrain_2024
